Tech_U1_L10 (10).pptx | material_id: 6908e610f6c86acdc22a2d65 | gridfs_id: 6908e610f6c86acdc22a2d5e

=== Subject: Design and Analysis of Algorithms ===
Card #276: Design and Analysis of Algorithms - Decrease and Conquer | fileName: Sem4_Design_Analysis_And_Algorithm_U2_DECREASE_AND_CONQUER.pdf | material_id: 6908e611f6c86acdc22a2eff | gridfs_id: 6908e611f6c86acdc22a2eda
Card #277: Design and Analysis of Algorithms - Unit 3: Transform and Conquer | fileName: Sem4_Design_Analysis_And_Algorithm_U3_Transform_And_Conquer.pdf | material_id: 6908e612f6c86acdc22a33cb | gridfs_id: 6908e612f6c86acdc22a337a
Card #278: Design and Analysis of Algorithms - Unit 1: Introduction to Algorithms, Design Techniques and Analysis | fileName: Sem4_Design_Analysis_And_Algorithm_U1_Introduction to Algorithms,.pdf | material_id: 6908e613f6c86acdc22a3668 | gridfs_id: 6908e613f6c86acdc22a362e

=== Subject: Automata Formal Language and Logic ===
Card #279: Automata Formal Language and Logic - Unit 3: CYK Parsing Algorithm | fileName: Sem3_AFLL_U3_L3.pdf | material_id: 6908e611f6c86acdc22a3009 | gridfs_id: 6908e611f6c86acdc22a3004
Card #280: Automata Formal Language and Logic - Unit 3: Chomsky Normal Form (CNF) | fileName: Sem3_AFLL_U3_L2.pdf | material_id: 6908e611f6c86acdc22a30c0 | gridfs_id: 6908e611f6c86acdc22a30bc
Card #281: Automata Formal Language and Logic - Unit 3: Ambiguous CFGs and Inherently Ambiguous CFLs | fileName: Sem3_AFLL_U3_L1.pdf | material_id: 6908e612f6c86acdc22a326d | gridfs_id: 6908e612f6c86acdc22a3268
Card #282: Converting CFG in GNF to PDA: Algorithm and Example | fileName: Sem3_AFLL_U3_L5.pdf | material_id: 6908e612f6c86acdc22a32a4 | gridfs_id: 6908e612f6c86acdc22a32a1
Card #283: AFLL Unit 3: Pumping Lemma for Context-Free Languages | fileName: Sem3_AFLL_U3_L7.pdf | material_id: 6908e612f6c86acdc22a3495 | gridfs_id: 6908e612f6c86acdc22a3491
Card #284: Turing Machine: The Foundation of Modern Computing | fileName: Sem3_AFLL_U3_L8.pdf | material_id: 6908e613f6c86acdc22a36d6 | gridfs_id: 6908e613f6c86acdc22a36d0
Card #285: Context Free Grammars and Beyond Regular Languages | fileName: Sem3_AFLL_U2_L3.pdf | material_id: 6908e614f6c86acdc22a3b39 | gridfs_id: 6908e614f6c86acdc22a3b35

=== Subject: Data Structures and its Applications ===
Card #286: Data Structures: Introduction, Memory Management, and Linked Lists | fileName: Sem3_DSA_U1_L3.docx | material_id: 6908e611f6c86acdc22a3013 | gridfs_id: 6908e611f6c86acdc22a300f
Card #287: Stacks and Queues - Data Structures and its Applications - Unit 2 | fileName: Sem3_DSA_U1_L7.docx | material_id: 6908e614f6c86acdc22a3b7e | gridfs_id: 6908e614f6c86acdc22a3b78

=== Subject: DIGITAL DESIGN AND COMPUTER ORGANIZATION ===
Card #288: Assembly Language Fundamentals and Program Execution | fileName: Sem3_DDCO_U3_L7.pptx | material_id: 6908e611f6c86acdc22a3028 | gridfs_id: 6908e611f6c86acdc22a3024
Card #289: Introduction to Addressing Modes in Computer Organization | fileName: Sem3_DDCO_U3_L6.pptx | material_id: 6908e612f6c86acdc22a344f | gridfs_id: 6908e612f6c86acdc22a3448

=== Subject: Essentials of Innovation and Entrepreneurship ===
Card #290: Essentials of Innovation and Entrepreneurship - Module M8: Selling Your Idea/Product + Pitching | fileName: Sem3_CIE_U3_L3.pdf | material_id: 6908e611f6c86acdc22a3039 | gridfs_id: 6908e611f6c86acdc22a302c
Card #291: Essentials of Innovation and Entrepreneurship - Unit 3: Business Model Canvas | fileName: Sem3_CIE_U3_L2.pdf | material_id: 6908e611f6c86acdc22a305c | gridfs_id: 6908e611f6c86acdc22a304a
Card #292: EIE: CIE Spark 2025 - Idea Validation Sprint & Value Proposition | fileName: Sem3_CIE_U3_L1.pdf | material_id: 6908e612f6c86acdc22a3189 | gridfs_id: 6908e612f6c86acdc22a317b
Card #293: Essentials of Innovation and Entrepreneurship - Opportunity Identification & Ethics (L4) | fileName: Sem3_CIE_U1_L4.pdf | material_id: 6908e612f6c86acdc22a325f | gridfs_id: 6908e612f6c86acdc22a3250
Card #294: Essentials of Innovation and Entrepreneurship - Course Orientation (Module M0) | fileName: Sem3_CIE_U1_L1.pdf | material_id: 6908e612f6c86acdc22a33ed | gridfs_id: 6908e612f6c86acdc22a33da
Card #295: EIE: Entrepreneurial Mindset - Growth vs. Fixed, Opportunity Seeking & NABC Approach | fileName: Sem3_CIE_U1_L3.pdf | material_id: 6908e612f6c86acdc22a340d | gridfs_id: 6908e612f6c86acdc22a33fd
Card #296: Essentials of Innovation and Entrepreneurship - Module M9: Finance for Startups (Lesson 1) | fileName: Sem3_CIE_U4_L1.pdf | material_id: 6908e613f6c86acdc22a3677 | gridfs_id: 6908e613f6c86acdc22a366e
Card #297: CIE Spark 2025: Problem Validation Sprint | fileName: Sem3_CIE_U2_L1.pdf | material_id: 6908e613f6c86acdc22a394f | gridfs_id: 6908e613f6c86acdc22a3941
Card #298: Essentials of Innovation and Entrepreneurship - Module M5 Human-Centered Innovation | fileName: Sem3_CIE_U2_L2.pdf | material_id: 6908e613f6c86acdc22a3ac6 | gridfs_id: 6908e613f6c86acdc22a3ab9

=== Subject: Digital Design & Computer Organization ===
Card #299: Sequential Circuit Analysis using D and JK Flip-Flops | fileName: Sem3_DDCO_U2_L6.pptx | material_id: 6908e611f6c86acdc22a3049 | gridfs_id: 6908e611f6c86acdc22a3044
Card #300: Latches and Flip-Flops in Digital Circuits | fileName: Sem3_DDCO_U2_L3.pptx | material_id: 6908e614f6c86acdc22a3c38 | gridfs_id: 6908e614f6c86acdc22a3c32

=== Subject: Computer Networks ===
Card #301: Network Layer Protocols, IP Addressing, DHCP, IPv6, Routing, and HTTP Protocol | fileName: Sem4_Computer_Networks_U4_Netorking_Layer_And_HTTP_Protocol.pdf | material_id: 6908e611f6c86acdc22a30b6 | gridfs_id: 6908e611f6c86acdc22a3092
Card #302: Computer Networks - Unit 2: Application Layer (Domain Name System) | fileName: Sem4_Computer_Networks_U2_Application_Layer.pdf | material_id: 6908e612f6c86acdc22a3371 | gridfs_id: 6908e612f6c86acdc22a3352
Card #303: Computer Networks: Unit 3 - Transport Layer (Reliable Data Transfer and TCP) | fileName: Sem4_Computer_Networks_U3_Transpot_Layer.pdf | material_id: 6908e613f6c86acdc22a3779 | gridfs_id: 6908e613f6c86acdc22a3757
Card #304: Sem4 Computer Networks Unit 1: Computer Networks and the Internet | fileName: Sem4_Computer_Networks_U1_Computer_Networks_And_Internet.pdf | material_id: 6908e613f6c86acdc22a3a9d | gridfs_id: 6908e613f6c86acdc22a3a6a

=== Subject: Data Analytics ===
Card #305: Data Analytics - Unit 4: Introduction to Recommendation Systems | fileName: Sem5_Data_Analytics_U4_Introduction_To_Recommendation_System.pdf | material_id: 6908e611f6c86acdc22a310e | gridfs_id: 6908e611f6c86acdc22a30d9
Card #306: Data Analytics - Unit 2: Simple Linear Regression | fileName: Sem5_Data_Analytics_U2_Simple_Linear_Regression.pdf | material_id: 6908e612f6c86acdc22a3307 | gridfs_id: 6908e612f6c86acdc22a32b1
Card #307: Data Analytics - Unit 1: Introduction to Data Analytics, Data Sources and Representations | fileName: Sem5_Data_Analytics_U1_Introduction_To_DA_Data_Sources_And_Representation.pdf | material_id: 6908e613f6c86acdc22a36cf | gridfs_id: 6908e613f6c86acdc22a3695
Card #308: Sem5 Data Analytics Unit 3: Introduction to Time Series | fileName: Sem5_Data_Analytics_U3_Introduction_To_Time_Series.pdf | material_id: 6908e614f6c86acdc22a3bb6 | gridfs_id: 6908e614f6c86acdc22a3b85

=== Subject: Mathematics for Computer Science Engineers ===
Card #309: Unit 2 Classwork Problems | fileName: Sem3_Maths_U2_Class_work_problems.pdf | material_id: 6908e612f6c86acdc22a3263 | gridfs_id: 6908e612f6c86acdc22a3260
Card #310: Unit 1 Classwork Problem Solutions | fileName: Sem3_Maths_U1_Class_work_solutions.pdf | material_id: 6908e612f6c86acdc22a3443 | gridfs_id: 6908e612f6c86acdc22a343f
Card #311: Sem3 Maths Unit 2 Classwork Solutions | fileName: Sem3_Maths_U2_Class_work_solutions.pdf | material_id: 6908e613f6c86acdc22a39bb | gridfs_id: 6908e613f6c86acdc22a39b6

=== Subject: Problem Solving with C ===
Card #312: Problem Solving Fundamentals with C - Introduction to Programming (Unit 1) | fileName: Sem2_C_U1_Problem_Solving_Fundamentals_With_C.pdf | material_id: 6908e612f6c86acdc22a348d | gridfs_id: 6908e612f6c86acdc22a3473
Card #313: Problem Solving with C: Unit 2 - Arrays, Pointers, Counting, Sorting, and Searching | fileName: Sem2_C_U2_Counting_Sorting_Searching.pdf | material_id: 6908e613f6c86acdc22a370d | gridfs_id: 6908e613f6c86acdc22a3705
Card #314: Strings and String Manipulation in C - Unit 3 | fileName: Sem2_C_U3_Text_Processing_And_User_Defined_Types.pdf | material_id: 6908e613f6c86acdc22a3793 | gridfs_id: 6908e613f6c86acdc22a378b

=== Subject: Innovation and Entrepreneurship ===
Card #315: Startup Nation Olympiad 2025: Participation Guide for EIE Students | fileName: Sem3_CIE_U1_L2.pdf | material_id: 6908e612f6c86acdc22a349a | gridfs_id: 6908e612f6c86acdc22a3496

=== Subject: N/A ===
Card #316: Semester 4 Continuous Internal Evaluation Guidelines | fileName: Sem4_CIE.pdf | material_id: 6908e613f6c86acdc22a36f1 | gridfs_id: 6908e613f6c86acdc22a36e7

=== Subject: Engineering Mathematics - II ===
Card #317: Laplace Transforms: Solved and Homework Problems | fileName: Sem2_Maths_U2_Laplace.pdf | material_id: 6908e613f6c86acdc22a3856 | gridfs_id: 6908e613f6c86acdc22a3854

=== Subject: Design, Analysis, and Algorithm ===
Card #318: Design, Analysis, and Algorithm - Unit 4: Dynamic Programming | fileName: Sem4_Design_Analysis_And_Algorithm_U4_Dynamic_Programming.pdf | material_id: 6908e613f6c86acdc22a38ac | gridfs_id: 6908e613f6c86acdc22a387c

=== Subject: Electrical Machines ===
Card #319: Unit-4: Electrical Machines - Magnetic Quantities and Fundamentals | fileName: Sem2_Electrical_U4_Electrical_Machine.pdf | material_id: 6908e613f6c86acdc22a3927 | gridfs_id: 6908e613f6c86acdc22a3911

=== Subject: Environmental Studies and Life Sciences ===
Card #320: Environmental Studies and Life Sciences - Biomimetics | fileName: Sem2_EVS_U2.pdf | material_id: 6908e613f6c86acdc22a39ae | gridfs_id: 6908e613f6c86acdc22a3997

=== Subject: Electronic Principles and Devices ===
Card #321: Electronic Principles and Devices - Modulation and Demodulation | fileName: Sem1_EPD_U4_Digital_Electronics.pdf | material_id: 6908e613f6c86acdc22a39f0 | gridfs_id: 6908e613f6c86acdc22a39bc
Card #322: Electronic Principles and Devices - Unit 3: Digital Electronics including Transistor and Operational Amplifier | fileName: Sem1_EPD_U3_Transistor_And_operational_Amplifier.pdf | material_id: 6908e614f6c86acdc22a3bf3 | gridfs_id: 6908e614f6c86acdc22a3be6

=== Subject: Environmental Studies & Life Sciences ===
Card #323: Organic Farming - Principles, Methods, and History | fileName: Sem2_EVS_U3.pdf | material_id: 6908e613f6c86acdc22a3a08 | gridfs_id: 6908e613f6c86acdc22a39f8
Card #324: Introduction to Ecosystems and Ecology | fileName: Sem2_EVS_U1.pdf | material_id: 6908e614f6c86acdc22a3b2b | gridfs_id: 6908e613f6c86acdc22a3b06
Card #325: Environmental Studies & Life Sciences - Types of Infectious diseases by Dr. Sasmita Sabat | fileName: Sem2_EVS_U4.pdf | material_id: 6908e614f6c86acdc22a3c2e | gridfs_id: 6908e614f6c86acdc22a3c1b

=== Subject: Electrical and Electronics Engineering ===
Card #326: Three Phase Balanced Systems - Unit III Electrical Engineering Study Material | fileName: Sem2_Electrical_U3_Three_Phase_Balanced_Sysytem.pdf | material_id: 6908e613f6c86acdc22a3a15 | gridfs_id: 6908e613f6c86acdc22a3a09

=== Subject: Constitution of India ===
Card #327: Semester 1 Constitution All Constitution Q&A | fileName: Sem1_Constitution_All_Constitution_Q&A.pdf | material_id: 6908e613f6c86acdc22a3a27 | gridfs_id: 6908e613f6c86acdc22a3a1b

=== Subject: Physics ===
Card #328: Sem2 Physics All Units Notes | fileName: Sem2_Physics_ All_Units_Notes.pdf | material_id: 6908e613f6c86acdc22a3a4e | gridfs_id: 6908e613f6c86acdc22a3a33

=== Subject: Design Thinking ===
Card #329: Introduction to Design Thinking and Designer Qualities | fileName: Sem3_CIE_U2_L3.pdf | material_id: 6908e614f6c86acdc22a3bbd | gridfs_id: 6908e614f6c86acdc22a3bb7

=== Subject: Electrical Engineering ===
Card #330: Unit II: Single Phase AC Circuits | fileName: Sem2_Electrical_U2_Singal_Phase_AC_Circuits.pdf | material_id: 6908e614f6c86acdc22a3c14 | gridfs_id: 6908e614f6c86acdc22a3c0a

Total unique materials displayed: 330







